"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Q9VDD3",5.53341275723041,2.89845430140641,4.74292522048321,6.85089198514242,1.8444709190768,7.11438783072482,3.16195014698881,7.90487536747202,2.37146261024161,5.26991691164801,10.8033296688784,8.43186705863682,4.74292522048321,8.95885874980162,7.37788367630722,5.79690860281282,5.53341275723041,1.8444709190768,3.16195014698881,8.43186705863682,0.0244751008502337,0.0242380634713229,0.0236722587484124,0.0249107472125326,0.0257971088383033,0.0233887211809452,0.02565905100211,0.0239938599318252,0.0248206009752762,0.0251471024401167,0.023730240782587,0.0253617187712035,0.0249039125589229,0.0242738658875929,0.0258679632546667,0.0255750587276762,0.0250366626356038,0.0250622925589382,0.0241002116891629,0.0238648251369229,0.0229170724145353,0.0244353988680308,0.0247471259316018,0.0235625289456215,0.0251792754949642,0.0252993829222957,0.0250374746405418,0.0254465268531673,0.0234218850820231,0.0225781166104623
"Q295A8",6.30287368054665,4.2019157870311,4.72715526040999,6.04025394385721,1.83833815682611,7.09073289061498,3.15143684027333,8.14121183737276,2.62619736689444,3.93929605034166,12.0805078877144,6.82811315392554,4.72715526040999,9.19169078413053,7.35335262730443,5.25239473378888,7.61597236399387,1.83833815682611,2.36357763020499,8.4038315740622,0.0242005562286056,0.024933551206543,0.023070721551401,0.0251253847009038,0.0260052338050456,0.0235160437599203,0.0257634636057534,0.0235652961670059,0.0250771897306812,0.0249691489100139,0.0235522097431502,0.025167530328266,0.0244805127386946,0.0241548082159875,0.0255001019512656,0.0256391258463468,0.0251873097937933,0.0249582978447338,0.023980030071478,0.0241655553487053,0.0235681388800691,0.023995526687168,0.0245723932438199,0.024265143891209,0.0257044891245011,0.0249154094647961,0.0246394835537237,0.0262510603773018,0.0233688944885882,0.0230876520510843
"B3P048",6.07217846878613,2.90408535463685,5.01614743073637,6.86420174732346,1.84805431658708,7.1282095068359,3.16809311414929,7.65622502586078,2.64007759512441,5.28015519024881,10.0322948614727,8.4482483043981,5.54416294976125,8.97626382342298,7.1282095068359,5.28015519024881,5.80817070927369,1.84805431658708,3.16809311414929,8.18424054488566,0.0245853160179348,0.0243722343472886,0.023715122023278,0.0249555097940178,0.0257015910745662,0.0234399551197794,0.0256518018823377,0.023905058695104,0.0246217221139602,0.0249730034382431,0.0235675278871515,0.0254255874408547,0.0247840924845387,0.0241655754347247,0.0255259131560368,0.0255962611263874,0.0252821363790464,0.0249812947220786,0.0239926383119341,0.0238797194139052,0.022911707501905,0.0242691774975848,0.0249908302084993,0.023513356034181,0.0252938234931297,0.0253959564518986,0.0251520841169834,0.025525488468866,0.0234457298317519,0.0223720260195918
"B4IKJ4",5.53483694117471,2.89920030252009,5.00770961344379,6.85265526050202,1.84494564705824,7.11621892436748,3.16276396638555,7.90690991596387,2.37207297478916,5.00770961344379,10.806110218484,8.4340372436948,4.74414594957832,8.96116457142572,7.37978258823295,5.79840060504017,5.27127327730925,1.84494564705824,3.16276396638555,8.69760090756026,0.0244625658566308,0.0242579244889156,0.023655398681109,0.024950481428875,0.0257663660620246,0.0234121355020832,0.0256490578887471,0.0240584954118801,0.0248306103453948,0.0251469474685147,0.0237217251615348,0.0253912311894658,0.0249318774159262,0.0242187579866725,0.0258656465463137,0.0255719501456997,0.0249764110524103,0.0251171879962237,0.0241534961849924,0.0238092716014807,0.0229818876348513,0.0244499793022902,0.0246866931771628,0.0235044506315697,0.0251261274776234,0.0253100457158412,0.0250246004317196,0.0254141505785965,0.0234675965696228,0.0225232662003653
"B4KB36",7.24603329734928,3.8818035521514,4.65816426258168,6.469672586919,1.55272142086056,5.95209877996548,4.14059045562816,8.02239400777956,2.84665593824436,6.72845949039576,10.3514761390704,7.7636071043028,5.1757380695352,8.53996781473308,6.72845949039576,4.14059045562816,6.21088568344224,1.81150832433732,3.10544284172112,7.7636071043028,0.0242838496625275,0.0250427309804274,0.0238229160798313,0.0254843598198236,0.0261667400436573,0.0239104441723176,0.0260197695165964,0.0234743972860076,0.0246961109499933,0.0250062407395395,0.0240269822302976,0.0253967219550804,0.0253051179770105,0.0239681484359387,0.0252447071987535,0.0257198571483379,0.0253426707958532,0.0246988652776862,0.0241427742779758,0.0246793155053378,0.0239242076844897,0.024266501392386,0.0251147150504919,0.0223769610437843,0.0254854211588277,0.0254026045345482,0.0246817527000908,0.0267507967081614,0.0238137820876697,0.0229636341097973
"B4R136",5.53236094906298,2.89790335427109,5.0054694301046,6.84958974645893,1.84412031635433,7.11303550593812,3.16134911375027,7.90337278437569,2.37101183531271,5.0054694301046,10.8012761386468,8.43026430333407,4.74202367062541,8.95715582229244,7.11303550593812,6.05925246802136,5.26891518958379,1.84412031635433,3.16134911375027,8.69371006281325,0.0244628410430169,0.0242630986870781,0.0236344566754925,0.0249728555017606,0.025754733576929,0.0234307713014682,0.0256577981502824,0.0240580694068582,0.0248146582373509,0.0251460840047278,0.0237137858900534,0.0253742863542516,0.0249403218686796,0.0242531497128954,0.0258729124897371,0.0255662751498282,0.0249768929681632,0.0251304789890583,0.0241964428327981,0.02382722775836,0.0229705463104742,0.0244660226693481,0.024664778228293,0.0235250239083961,0.0251436993548036,0.0253277574786283,0.0250138333249621,0.0254077315231491,0.0234548695894794,0.0225328375344871
"E2IHA6",6.17517393404732,3.3448858809423,6.17517393404732,6.94707067580324,1.54379348351183,7.20436958972188,3.60218479486094,8.74816307323371,2.57298913918638,6.43247284796596,8.49086415931507,9.77735872890826,5.40327719229141,8.23356524539643,7.20436958972188,3.85948370877958,4.88867936445413,1.80109239743047,3.08758696702366,8.49086415931507,0.0239616642609296,0.0245324670968665,0.0240885711736531,0.0237353876907286,0.0256869286266524,0.0244773534456455,0.0237785510203598,0.0246730622260839,0.0240485113830651,0.0234108382819644,0.0237923653159421,0.0253287421127465,0.0256945218613122,0.0250047373233764,0.0269047284945351,0.0251620489662181,0.0258576866053178,0.0242289194998333,0.0247355924309136,0.0240688372861347,0.0247968201092718,0.0237316420182762,0.0245845576417693,0.0265396600177131,0.024493449723287,0.0259202668883489,0.0263443686983438,0.0261186912996106,0.023872125563052,0.0231279890194096
"B4PQC2",5.96619293542825,3.63159569982589,4.66919447120472,6.74439201396237,1.81579784991295,7.00379170680707,3.11279631413648,7.78199078534119,2.59399692844706,4.92859416404942,10.3759877137883,7.52259109249649,4.66919447120472,9.07898924956473,7.00379170680707,5.44739354973884,5.44739354973884,1.81579784991295,3.11279631413648,8.30079017103061,0.0244438512417996,0.0244820277884066,0.0238153443065176,0.0250530292554725,0.0259772619501285,0.0236366758117179,0.025847884621406,0.0240268817600199,0.0246189098789782,0.0252229073476446,0.0237226475808889,0.0255266630671617,0.024908855712804,0.0243884951584461,0.0259267329221533,0.0257565189372579,0.0252227103332885,0.0252843497568436,0.0242132524790269,0.0240396220647098,0.0229314191290893,0.0244617697562432,0.0251740003410715,0.0238621665505604,0.0254574175392977,0.0255516119408513,0.0251713644737745,0.0257774010184031,0.0235401348317649,0.0225583995995655
"B4LYC5",6.69401610328875,4.37685668291956,4.37685668291956,6.43655394546995,1.54477294691279,6.43655394546995,4.11939452510077,7.98132689238273,2.57462157818798,5.92162962983235,11.5857971018459,7.20894041892634,4.63431884073836,8.75371336583913,7.20894041892634,3.34700805164437,6.69401610328875,1.80223510473159,2.31715942036918,7.98132689238273,0.0243165028037774,0.0249143739866451,0.0230605204162567,0.0250371790549541,0.0260533148085994,0.0237735652849082,0.0253996859066025,0.0241064525484787,0.0244387995561006,0.0251058982650568,0.0236604329555151,0.0256757333867873,0.0252714315583515,0.0241410976742225,0.025559281661178,0.0257936283044714,0.0256983253853444,0.0250849299624226,0.0248729123178542,0.0244374149536908,0.0242939526310564,0.0241807392104842,0.0246636465092754,0.0232753667952273,0.0256588283277754,0.0258991454338883,0.0246076496137927,0.0267467036700892,0.0236659478388106,0.0231443813595853
"E5EZW7",4.75357102351881,3.50263128048755,4.75357102351881,8.50639025261261,1.50112769163752,6.25469871515633,2.50187948606253,8.0060143554001,1.50112769163752,7.00526256097509,10.0075179442501,11.0082697386751,5.50413486933757,7.25545050958134,6.25469871515633,3.7528192290938,4.75357102351881,1.75131564024377,3.00225538327504,7.75582640679385,0.0244862663810152,0.0254468945689712,0.024321371064324,0.024994524235923,0.0255776419458317,0.0249628324791362,0.0229310152955832,0.0241753034015919,0.0251675182206677,0.0238645503722295,0.0246451335666161,0.0260983381627154,0.0262683083393723,0.024557129543672,0.02609641525337,0.0246695032724543,0.0264766239240272,0.0257419723377391,0.0248106460887056,0.023998807588686,0.0243778444041172,0.0250991992764617,0.0250574732904213,0.0251044382329555,0.0254434003051838,0.0259497687740845,0.025491610193384,0.0263755845352233,0.0244643249166135,0.02315761142267
"B4NK88",6.19101174748486,4.12734116498991,4.38529998780178,7.22284703873234,1.80571175968308,5.67509410186112,3.61142351936617,7.48080586154421,2.32162940530682,5.93305292467299,10.0603940896629,6.7069293931086,4.64325881061364,8.25468232997981,7.48080586154421,4.38529998780178,5.93305292467299,1.80571175968308,2.83754705093056,7.48080586154421,0.0247023696130902,0.0259624488789773,0.023595198249361,0.025130056379176,0.0260077167017809,0.0244478558487004,0.0256939935545151,0.0239293294327437,0.0254289821958005,0.0249771288127859,0.0247025284916019,0.0249230585752986,0.0250584550399643,0.023954649676332,0.0254176437089082,0.0255785980462969,0.0259814147845421,0.024355134840387,0.0231316462996292,0.0242561650673971,0.0239390876395412,0.0236090752651262,0.0243488088262103,0.0238211747419083,0.0257056104484465,0.025033315968367,0.0248972053379634,0.026327154501075,0.0232960183043816,0.0238293519578231
"E5EZW6",5.52354018251223,3.51498011614414,5.02140016592021,8.53638028206435,1.50642004977606,6.02568019910425,2.5107000829601,8.53638028206435,1.50642004977606,7.02996023228829,10.2938703401364,11.8002903899125,6.02568019910425,7.78317025717632,6.77889022399228,4.51926014932819,4.77033015762419,1.75749005807207,3.01284009955212,8.03424026547233,0.0245210390604519,0.0250770562840546,0.024105804481344,0.0252399744368425,0.0254096559613575,0.0249951372639537,0.023060318706144,0.0242463075407962,0.0251903026089591,0.0240412103736039,0.0244749757772749,0.0261308067431683,0.026551062245928,0.0245575874913237,0.025913354976525,0.0245689077771462,0.0262990727132112,0.0253861339915402,0.0248355745562234,0.0238496268383066,0.0243518844495446,0.024897340928654,0.0249702505540548,0.025124301673402,0.0252662160507985,0.0258789633036853,0.0256779991617042,0.026170395730404,0.0245978901505895,0.0235408398729978
"B4JG39",4.89583774201455,4.38048640074986,5.1535134126469,6.95724310707331,1.80372969442641,5.92654042454393,4.12281073011752,7.98794578960269,2.83443237695579,4.63816207138221,11.3377295078232,6.95724310707331,5.1535134126469,8.50329713086738,6.69956743644096,3.86513505948517,5.66886475391158,1.80372969442641,2.3190810356911,8.24562146023503,0.0239058137138576,0.0248822554811962,0.024301672153533,0.0250908206910898,0.0263036134691376,0.023964017175956,0.0256126689359509,0.0249462074489789,0.024803361122272,0.0249656900090874,0.0238033023519729,0.0251492947557204,0.0247435740359507,0.0240845765373551,0.025950028701934,0.0262267067894548,0.0249089970713979,0.0251055136859182,0.0234719021207893,0.0239897259074903,0.0238112553223101,0.0246751198527023,0.0240463008686153,0.0234956751881739,0.0255009765793631,0.0259473002481733,0.0252465959744247,0.026199612253041,0.0236634424675667,0.0235283084542418
"B3MTS2",6.72518528643552,3.87991458832818,5.17321945110424,6.20786334132509,1.81062680788649,6.72518528643552,3.36259264321776,8.79447306687721,2.32794875299691,5.43188042365946,10.8637608473189,6.98384625899073,4.39723653343861,9.05313403943243,6.98384625899073,4.65589750599382,5.17321945110424,1.81062680788649,2.58660972555212,7.75982917665637,0.0241832422575992,0.024316354848977,0.0242295044340038,0.0253985798334756,0.0265403247253491,0.0235392488236649,0.0262090905817463,0.0242553255350483,0.0246333623449447,0.0252915589594491,0.0235375063403822,0.025348617914596,0.0244552575859991,0.0245866508076153,0.0258842116290267,0.026252971202552,0.0254245588562522,0.0249678533926747,0.0247724422364582,0.0240262279451823,0.0233256894885935,0.0242731380648769,0.0249286794248863,0.0233804677299722,0.0251106070129688,0.0254910889349376,0.0252214919834464,0.0252220380242224,0.0240827376633135,0.0224501988625734
"Q7QC49",6.54178662817109,4.78053638212503,4.27732202611187,7.04500098418426,2.01285742405264,6.29017945016451,2.26446460205922,8.55464405222374,2.76767895807239,7.29660816219084,10.3158942982698,7.04500098418426,4.52892920411845,7.54821534019742,7.54821534019742,4.78053638212503,5.78696509415135,2.26446460205922,3.52250049209213,7.54821534019742,0.0245791362480187,0.0252525516869089,0.0240716670654375,0.0245595613686668,0.0262263202403925,0.0251066423422775,0.0250164857915362,0.02542463545597,0.0256337615532244,0.0251051373312524,0.0233908135560397,0.0240203516400698,0.025752544340576,0.0252615516964707,0.024873826798831,0.0265552762520358,0.0248523733535593,0.0250327380030626,0.0249248188229204,0.0246761936719724,0.0243292844295346,0.0251630495096535,0.0246101717192669,0.0251635346065295,0.0245103471256984,0.0252949567225704,0.0253853574302513,0.0259861566866026,0.0231771727724555,0.0244564037716341
"P70110",6.77787146226676,4.43168518686673,6.51718409833342,5.47443464260007,2.08549891146669,5.99580937046675,2.8675610032667,7.55993355406677,1.30343681966668,8.86337037373345,9.64543246553346,7.55993355406677,1.82481154753336,6.51718409833342,6.51718409833342,7.55993355406677,6.51718409833342,1.30343681966668,5.21374727866674,10.4274945573335,0.0231251468506061,0.0249093212085598,0.0227161500383058,0.0242672730769413,0.0252105995430929,0.0239042379485537,0.024970497247445,0.0243354341349646,0.0250170240012898,0.0239084057551333,0.0239987481403798,0.0232175319270748,0.0253441217882636,0.0257847451374553,0.0259233353006238,0.0244709075387988,0.024904053469819,0.0242958375458861,0.0257195984790271,0.0254962963391462,0.0249898870096581,0.0238285949695303,0.025834186984008,0.0244375870108474,0.0249207511021413,0.0254264970534396,0.0243966309183344,0.025526325480633,0.0235858071299136,0.0248471029367906
"P16671",6.72219093444997,3.76442692329199,7.52885384658397,5.10886511018198,2.15110109902399,5.91552802231598,5.10886511018198,7.25996620920597,1.075550549512,8.60440439609597,10.486617857742,7.25996620920597,1.88221346164599,6.99107857182797,5.91552802231598,8.60440439609597,6.45330329707198,1.34443818688999,5.37775274755998,10.75550549512,0.0228655983636887,0.025001176809976,0.0234407558128922,0.0247855795883068,0.025120200599972,0.0235076588714066,0.0249442003671466,0.0243058826583686,0.0244975437494076,0.0235026767941115,0.0243092075633184,0.0225444912395156,0.0247235602934167,0.0253627151530875,0.0256404431154328,0.024409040657082,0.0245291590361436,0.0236848087574157,0.0249103062314584,0.0251269032351123,0.024927530355799,0.0243357887059819,0.0248167526696458,0.024018504019686,0.0240271496455077,0.0248120886717963,0.024347701346315,0.0253904582855787,0.0232866477008046,0.0239378323236265
"Q07969",6.63710914873615,3.71678112329224,7.69904661253393,4.77871858709003,2.12387492759557,6.63710914873615,2.92032802544391,7.96453097848338,1.32742182974723,8.23001534443283,9.8229215401295,7.96453097848338,1.59290619569668,6.63710914873615,6.63710914873615,7.43356224658449,6.9025935146856,1.32742182974723,5.30968731898892,11.1503433698767,0.0227495428186973,0.0251374208076691,0.022852566341913,0.0241587489223047,0.0251563916236597,0.0237139522241871,0.0245820826303708,0.0245721262541103,0.0247597644330363,0.0234772850397896,0.0241965723729455,0.0230576738164767,0.0252747039662712,0.0259267234356424,0.0253830589810295,0.0242599008138222,0.0246682324904072,0.023935608423369,0.0253621194093647,0.025464932331881,0.0248105634790131,0.0237620217403104,0.0252486821311287,0.0244922632965239,0.0245833314471009,0.0250671515725208,0.0244394961897559,0.0252207075696804,0.0235409959854002,0.0246610135021722
"Q08857",7.15286562714277,3.44397233899467,6.35810277968246,5.82826088137559,2.11936759322749,6.09318183052903,2.9141304406878,7.94762847460308,1.85444664407405,8.47747037290995,9.27223322037026,8.21254942375652,2.11936759322749,6.6230237288359,6.88794467798934,7.41778657629621,6.6230237288359,1.32460474576718,5.29841898306872,10.5968379661374,0.0227271582761806,0.0250656453913191,0.0221928785405647,0.0244759780160978,0.0252547743628906,0.0243491667836033,0.0248109470247652,0.0243370595690639,0.024838939214231,0.0237765172416632,0.0241728075161427,0.0232035452097448,0.0250768640832137,0.0254497696668251,0.0256007907663088,0.0241517828456578,0.0249790939311892,0.0239651490215139,0.0250678341941627,0.0256112774653333,0.0249334161321375,0.0235384783786335,0.0252327304296736,0.0243919817068481,0.0248831575940345,0.0248440014877599,0.0244892181607454,0.0252624980472148,0.0236274089903034,0.0247681807987419
"Q8SQC1",6.26919873148596,4.6337555841418,6.81434644726735,3.54346015257902,1.90801700523486,7.08692030515804,5.17890329992319,7.35949416304874,2.99831243679763,7.63206802093943,12.2658236050812,5.17890329992319,4.6337555841418,8.9949373103929,8.17721573672082,8.72236345250221,4.6337555841418,1.63544314734416,4.6337555841418,9.54008502617429,0.0238536829069203,0.0241500368747216,0.0228480454682114,0.0255609062010953,0.0232189205731632,0.023545068238113,0.024404457997256,0.0231066279921261,0.0245582563463059,0.0240258051422164,0.0240398055998022,0.0236987173652747,0.0246163468625963,0.0251632536530327,0.0239276005178676,0.0247134031007044,0.0250440987186507,0.0238822899680803,0.0242656551479734,0.0227285127410666,0.0253611589898915,0.0245737305531961,0.0245473952259152,0.0238447504567778,0.0237922444424209,0.0262172448065317,0.0244699344443786,0.0250953898085776,0.0236006463405102,0.0245721556259284
"B0X4H5",5.26805633239785,4.76633668169329,3.5120375549319,8.02751441127291,2.00687860281823,6.27149563380696,2.75945807887506,9.2818135380343,2.00687860281823,7.52579476056835,11.0378323155002,8.52923406197746,4.01375720563645,7.27493493521607,8.02751441127291,4.76633668169329,6.52235545915924,1.75601877746595,3.26117772957962,8.02751441127291,0.0253153156398907,0.0241617729957665,0.0238920945734628,0.0247662899306569,0.0261359359165333,0.0242821031845666,0.0246658321815254,0.0247391167151452,0.0239212920724735,0.0246291035627112,0.0239210137630519,0.0246382689284752,0.0239568198733545,0.0261966917314907,0.0256949259607566,0.0263388334848928,0.0258480652859774,0.0263637738746258,0.0236989066445953,0.0245907044534381,0.0243315819855205,0.0250144855813081,0.024575630890353,0.02521026895621,0.0255567957722895,0.0267507760926049,0.0250190673896894,0.0271875713607209,0.0242300171376585,0.0235071187079763
