"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"C7GWV6",0.0745098039215686,0.0294117647058824,0.0372549019607843,0.0294117647058824,0.0254901960784314,0.0509803921568627,0.0254901960784314,0.092156862745098,0.00784313725490196,0.0823529411764706,0.0745098039215686,0.0392156862745098,0.0333333333333333,0.0686274509803922,0.0411764705882353,0.0725490196078431,0.0588235294117647,0.0235294117647059,0.0431372549019608,0.0901960784313725
"P32466",0.0748987854251012,0.0283400809716599,0.0364372469635627,0.0263157894736842,0.0303643724696356,0.0404858299595142,0.0303643724696356,0.103238866396761,0.00404858299595142,0.0809716599190283,0.0668016194331984,0.0323886639676113,0.0425101214574899,0.0748987854251012,0.0404858299595142,0.0748987854251012,0.0526315789473684,0.0202429149797571,0.048582995951417,0.0910931174089069
"Q9SX48",0.0917431192660551,0.0344036697247706,0.0344036697247706,0.0275229357798165,0.0160550458715596,0.0344036697247706,0.0344036697247706,0.0917431192660551,0.00458715596330275,0.0848623853211009,0.105504587155963,0.0344036697247706,0.0435779816513761,0.0848623853211009,0.0389908256880734,0.0527522935779817,0.0458715596330275,0.018348623853211,0.0321100917431193,0.0894495412844037
"Q41144",0.0793650793650794,0.036281179138322,0.0249433106575964,0.0272108843537415,0.0136054421768707,0.0340136054421769,0.0317460317460317,0.0884353741496599,0.0158730158730159,0.0839002267573696,0.111111111111111,0.0340136054421769,0.0385487528344671,0.0793650793650794,0.0340136054421769,0.0657596371882086,0.0430839002267574,0.0249433106575964,0.0385487528344671,0.0952380952380952
"Q8LBI9",0.0785562632696391,0.029723991507431,0.0233545647558386,0.0233545647558386,0.0169851380042463,0.0467091295116773,0.0254777070063694,0.106157112526539,0.00212314225053079,0.0934182590233546,0.104033970276008,0.0509554140127389,0.0276008492569002,0.0679405520169851,0.0339702760084926,0.0912951167728238,0.0509554140127389,0.0169851380042463,0.0233545647558386,0.0870488322717622
"O04036",0.0659090909090909,0.0386363636363636,0.0295454545454545,0.0204545454545455,0.0295454545454545,0.0340909090909091,0.025,0.102272727272727,0.00681818181818182,0.0795454545454545,0.113636363636364,0.0272727272727273,0.0431818181818182,0.0795454545454545,0.0318181818181818,0.0931818181818182,0.0545454545454545,0.0181818181818182,0.0227272727272727,0.0840909090909091
"Q0WQ63",0.0770877944325482,0.0364025695931477,0.0278372591006424,0.0256959314775161,0.012847965738758,0.0449678800856531,0.0256959314775161,0.100642398286938,0.00856531049250535,0.0942184154175589,0.122055674518201,0.0321199143468951,0.0385438972162741,0.0620985010706638,0.0385438972162741,0.0770877944325482,0.0471092077087794,0.019271948608137,0.0256959314775161,0.0835117773019272
"Q8VZ80",0.0991561181434599,0.0611814345991561,0.0232067510548523,0.0316455696202532,0.00421940928270042,0.029535864978903,0.0147679324894515,0.0949367088607595,0.0105485232067511,0.0822784810126582,0.0970464135021097,0.0337552742616034,0.0421940928270042,0.0527426160337553,0.0485232067510548,0.0864978902953586,0.0569620253164557,0.0168776371308017,0.0274261603375527,0.0864978902953586
"P43581",0.0599173553719008,0.0454545454545455,0.0268595041322314,0.0206611570247934,0.0247933884297521,0.0413223140495868,0.0227272727272727,0.103305785123967,0.00413223140495868,0.0929752066115702,0.0805785123966942,0.0371900826446281,0.0351239669421488,0.0785123966942149,0.0351239669421488,0.0743801652892562,0.0578512396694215,0.0247933884297521,0.0433884297520661,0.0909090909090909
"Q3ECP7",0.0670995670995671,0.0324675324675325,0.0194805194805195,0.025974025974026,0.012987012987013,0.0454545454545455,0.0281385281385281,0.108225108225108,0.00216450216450216,0.0865800865800866,0.11038961038961,0.0303030303030303,0.038961038961039,0.0606060606060606,0.0303030303030303,0.0952380952380952,0.0627705627705628,0.0194805194805195,0.0281385281385281,0.0952380952380952
"Q94AF9",0.0825688073394495,0.0389908256880734,0.0229357798165138,0.018348623853211,0.0137614678899083,0.0389908256880734,0.0321100917431193,0.100917431192661,0.00458715596330275,0.0917431192660551,0.103211009174312,0.0321100917431193,0.0321100917431193,0.0848623853211009,0.0275229357798165,0.0940366972477064,0.0435779816513761,0.0252293577981651,0.0252293577981651,0.0871559633027523
"P54723",0.0949074074074074,0.0578703703703704,0.025462962962963,0.0115740740740741,0.00694444444444444,0.0416666666666667,0.037037037037037,0.0949074074074074,0.0138888888888889,0.108796296296296,0.12962962962963,0.0231481481481481,0.0347222222222222,0.0671296296296296,0.0347222222222222,0.0462962962962963,0.0694444444444444,0.0138888888888889,0.0208333333333333,0.0671296296296296
"P23586",0.0779816513761468,0.0458715596330275,0.0229357798165138,0.0206422018348624,0.0137614678899083,0.0344036697247706,0.0275229357798165,0.0894495412844037,0.0137614678899083,0.0917431192660551,0.110091743119266,0.0252293577981651,0.036697247706422,0.0756880733944954,0.0412844036697248,0.0688073394495413,0.055045871559633,0.0252293577981651,0.0321100917431193,0.0917431192660551
"Q94CI6",0.0647948164146868,0.0388768898488121,0.0280777537796976,0.0280777537796976,0.0172786177105832,0.0388768898488121,0.0280777537796976,0.0907127429805616,0.00215982721382289,0.0928725701943845,0.133909287257019,0.0367170626349892,0.0323974082073434,0.0647948164146868,0.0280777537796976,0.101511879049676,0.0561555075593952,0.0215982721382289,0.0237580993520518,0.0712742980561555
"P45598",0.107798165137615,0.0481651376146789,0.0321100917431193,0.018348623853211,0.0114678899082569,0.0389908256880734,0.018348623853211,0.0871559633027523,0.00688073394495413,0.0665137614678899,0.123853211009174,0.0321100917431193,0.0573394495412844,0.0596330275229358,0.0229357798165138,0.0665137614678899,0.0619266055045872,0.0229357798165138,0.0229357798165138,0.0940366972477064
"Q94EC4",0.0940366972477064,0.0504587155963303,0.0275229357798165,0.0252293577981651,0.00917431192660551,0.0321100917431193,0.0229357798165138,0.0986238532110092,0.00458715596330275,0.0894495412844037,0.128440366972477,0.0229357798165138,0.0458715596330275,0.0802752293577982,0.0344036697247706,0.0619266055045872,0.0481651376146789,0.018348623853211,0.0206422018348624,0.0848623853211009
"P0AEP1",0.104545454545455,0.0454545454545455,0.0272727272727273,0.0204545454545455,0.00681818181818182,0.0409090909090909,0.025,0.0886363636363636,0.0136363636363636,0.0818181818181818,0.136363636363636,0.0318181818181818,0.05,0.0659090909090909,0.0295454545454545,0.0568181818181818,0.0545454545454545,0.025,0.0181818181818182,0.0772727272727273
"P0AEP2",0.104545454545455,0.0454545454545455,0.0272727272727273,0.0204545454545455,0.00681818181818182,0.0409090909090909,0.025,0.0886363636363636,0.0136363636363636,0.0818181818181818,0.136363636363636,0.0318181818181818,0.05,0.0659090909090909,0.0295454545454545,0.0568181818181818,0.0545454545454545,0.025,0.0181818181818182,0.0772727272727273
"P54854",0.0655737704918033,0.0266393442622951,0.0307377049180328,0.0225409836065574,0.0286885245901639,0.0512295081967213,0.0266393442622951,0.0942622950819672,0.0102459016393443,0.0819672131147541,0.100409836065574,0.0368852459016393,0.0266393442622951,0.069672131147541,0.0471311475409836,0.0737704918032787,0.0471311475409836,0.0225409836065574,0.0471311475409836,0.0901639344262295
"P30606",0.0658914728682171,0.0290697674418605,0.0368217054263566,0.0368217054263566,0.0193798449612403,0.0348837209302326,0.0368217054263566,0.0949612403100775,0.00968992248062015,0.104651162790698,0.0910852713178295,0.0387596899224806,0.0271317829457364,0.0717054263565891,0.0348837209302326,0.0891472868217054,0.0755813953488372,0.0155038759689922,0.0271317829457364,0.060077519379845
"Q9FMX3",0.0727272727272727,0.0295454545454545,0.0454545454545455,0.0136363636363636,0.0181818181818182,0.0431818181818182,0.0272727272727273,0.102272727272727,0.00909090909090909,0.0886363636363636,0.125,0.0409090909090909,0.0454545454545455,0.0886363636363636,0.0318181818181818,0.0568181818181818,0.0477272727272727,0.0181818181818182,0.0295454545454545,0.0659090909090909
"Q10PW9",0.0823798627002288,0.0526315789473684,0.0434782608695652,0.0183066361556064,0.011441647597254,0.0389016018306636,0.0366132723112128,0.0823798627002288,0.0091533180778032,0.0709382151029748,0.132723112128146,0.0205949656750572,0.0297482837528604,0.080091533180778,0.0297482837528604,0.05720823798627,0.05720823798627,0.0205949656750572,0.0205949656750572,0.105263157894737
"P0AE25",0.109839816933638,0.045766590389016,0.0320366132723112,0.0160183066361556,0.011441647597254,0.0411899313501144,0.0183066361556064,0.0869565217391304,0.0068649885583524,0.0755148741418764,0.130434782608696,0.034324942791762,0.05720823798627,0.0594965675057208,0.022883295194508,0.0640732265446224,0.0640732265446224,0.022883295194508,0.022883295194508,0.0778032036613272
"P0AE24",0.109839816933638,0.045766590389016,0.0320366132723112,0.0160183066361556,0.011441647597254,0.0411899313501144,0.0183066361556064,0.0869565217391304,0.0068649885583524,0.0755148741418764,0.130434782608696,0.034324942791762,0.05720823798627,0.0594965675057208,0.022883295194508,0.0640732265446224,0.0640732265446224,0.022883295194508,0.022883295194508,0.0778032036613272
"Q93Z80",0.0756880733944954,0.036697247706422,0.0252293577981651,0.0206422018348624,0.0137614678899083,0.0412844036697248,0.0252293577981651,0.103211009174312,0.00458715596330275,0.0940366972477064,0.11697247706422,0.0321100917431193,0.0298165137614679,0.0825688073394495,0.0298165137614679,0.0940366972477064,0.0412844036697248,0.0252293577981651,0.0275229357798165,0.0802752293577982
"P47185",0.0655737704918033,0.0266393442622951,0.0286885245901639,0.0245901639344262,0.0286885245901639,0.0512295081967213,0.0266393442622951,0.0942622950819672,0.0102459016393443,0.0799180327868853,0.100409836065574,0.0368852459016393,0.0266393442622951,0.069672131147541,0.0471311475409836,0.0737704918032787,0.0491803278688525,0.0225409836065574,0.0471311475409836,0.0901639344262295
"O52733",0.0941176470588235,0.0329411764705882,0.0305882352941176,0.0282352941176471,0.00470588235294118,0.0258823529411765,0.0235294117647059,0.110588235294118,0.00705882352941176,0.110588235294118,0.112941176470588,0.0352941176470588,0.0352941176470588,0.0752941176470588,0.0282352941176471,0.0776470588235294,0.0470588235294118,0.0235294117647059,0.0188235294117647,0.0776470588235294
"O34718",0.0769230769230769,0.0536130536130536,0.0326340326340326,0.0163170163170163,0.00699300699300699,0.048951048951049,0.0256410256410256,0.0955710955710956,0,0.0792540792540792,0.13986013986014,0.027972027972028,0.034965034965035,0.0862470862470862,0.0372960372960373,0.0606060606060606,0.0606060606060606,0.0116550116550117,0.013986013986014,0.0909090909090909
"Q94CI7",0.0777537796976242,0.0367170626349892,0.0259179265658747,0.0259179265658747,0.019438444924406,0.041036717062635,0.0302375809935205,0.0928725701943845,0.00431965442764579,0.0907127429805616,0.114470842332613,0.0345572354211663,0.0367170626349892,0.0799136069114471,0.0259179265658747,0.0885529157667387,0.0647948164146868,0.0172786177105832,0.0215982721382289,0.0712742980561555
"O04249",0.082004555808656,0.041002277904328,0.0387243735763098,0.0159453302961276,0.0136674259681093,0.0364464692482916,0.0296127562642369,0.111617312072893,0.00911161731207289,0.0865603644646925,0.132118451025057,0.0227790432801822,0.0341685649202733,0.0751708428246014,0.0341685649202733,0.0592255125284738,0.0569476082004556,0.0182232346241458,0.020501138952164,0.082004555808656
"P47842",0.0726872246696035,0.0440528634361234,0.0352422907488987,0.0154185022026432,0.0154185022026432,0.0484581497797357,0.0418502202643172,0.0969162995594714,0.00220264317180617,0.0969162995594714,0.114537444933921,0.0242290748898678,0.0330396475770925,0.0837004405286344,0.039647577092511,0.066079295154185,0.0550660792951542,0.0110132158590308,0.0220264317180617,0.0814977973568282
